species,phenophase,year,month,day,date,scores,labels
东北连翘,LFD,1983,5,5,125,2.0,0
东北连翘,LFD,2007,5,5,125,2.0,0
东北连翘,LFD,2012,5,6,127,0.0,0
东北连翘,LFD,2008,5,6,127,0.0,0
东北连翘,LFD,1986,5,7,127,0.0,0
东北连翘,LFD,2011,5,7,127,0.0,0
东北连翘,LFD,1988,5,8,129,1.0,0
东北连翘,LFD,2013,5,10,130,1.0,0
东北连翘,LFD,2006,5,10,130,1.0,0
东北连翘,LFD,1985,5,11,131,1.0,0
东北连翘,LFD,2005,5,12,132,1.0,0
东北连翘,LFD,1973,5,12,132,1.0,0
东北连翘,LFD,1974,5,15,135,1.0,0
东北连翘,LFD,2010,5,15,135,1.0,0
东北连翘,LFD,1987,5,16,136,1.0,0
东北连翘,LFD,2015,5,17,137,1.0,0
东北连翘,LFD,1984,5,17,138,2.0,0
东北连翘,LFD,1965,5,22,142,5.0,1
东陵八仙花,LFD,2008,6,11,163,7.0,0
东陵八仙花,LFD,2018,6,16,167,4.0,0
东陵八仙花,LFD,2003,6,19,170,4.0,0
东陵八仙花,LFD,2017,6,23,174,6.0,0
东陵八仙花,LFD,2005,6,29,180,3.0,0
东陵八仙花,LFD,2004,6,29,181,2.0,0
东陵八仙花,LFD,2010,7,2,183,2.0,0
东陵八仙花,LFD,2007,7,3,184,2.0,0
东陵八仙花,LFD,2006,7,5,186,3.0,0
偃伏梾木,LFD,2017,5,24,144,1.0,0
偃伏梾木,LFD,2018,5,24,144,1.0,0
偃伏梾木,LFD,2003,5,25,145,1.0,0
偃伏梾木,LFD,2004,5,27,148,3.0,0
偃伏梾木,LFD,2009,5,30,150,3.0,0
偃伏梾木,LFD,2005,6,2,153,1.0,0
偃伏梾木,LFD,2006,6,2,153,1.0,0
偃伏梾木,LFD,2007,6,3,154,1.0,0
偃伏梾木,LFD,2008,6,2,154,1.0,0
偃伏梾木,LFD,2010,6,4,155,1.0,0
光叶山楂,LFD,2009,5,15,135,1.0,0
光叶山楂,LFD,2018,5,15,135,1.0,0
光叶山楂,LFD,2017,5,16,136,1.0,0
光叶山楂,LFD,2004,5,17,138,1.0,0
光叶山楂,LFD,2003,5,19,139,1.0,0
光叶山楂,LFD,2008,5,18,139,1.0,0
光叶山楂,LFD,2006,5,23,143,4.0,1
光叶山楂,LFD,2007,5,24,144,3.0,0
光叶山楂,LFD,2005,5,27,147,2.0,0
光叶山楂,LFD,2010,5,28,148,1.0,0
光叶山楂,LFD,1987,5,29,149,2.0,0
关东丁香,LFD,2003,5,27,147,0.0,0
关东丁香,LFD,2008,5,26,147,0.0,0
关东丁香,LFD,2018,5,27,147,0.0,0
关东丁香,LFD,2009,5,28,148,1.0,0
关东丁香,LFD,2017,5,28,148,1.0,0
关东丁香,LFD,2004,6,2,154,1.0,0
关东丁香,LFD,2006,6,4,155,1.0,0
关东丁香,LFD,2007,6,4,155,1.0,0
关东丁香,LFD,2010,6,7,158,3.0,0
关东丁香,LFD,2005,6,8,159,4.0,1
兴安杜鹃,LFD,2009,5,5,125,4.0,0
兴安杜鹃,LFD,2004,5,6,127,2.0,0
兴安杜鹃,LFD,2007,5,9,129,2.0,0
兴安杜鹃,LFD,2014,5,9,129,2.0,0
兴安杜鹃,LFD,1983,5,12,132,1.0,0
兴安杜鹃,LFD,2018,5,12,132,1.0,0
兴安杜鹃,LFD,1986,5,13,133,1.0,0
兴安杜鹃,LFD,2013,5,14,134,1.0,0
兴安杜鹃,LFD,2003,5,15,135,0.0,0
兴安杜鹃,LFD,2017,5,15,135,0.0,0
兴安杜鹃,LFD,1988,5,14,135,0.0,0
兴安杜鹃,LFD,1987,5,16,136,1.0,0
兴安杜鹃,LFD,2006,5,17,137,0.0,0
兴安杜鹃,LFD,1985,5,17,137,0.0,0
兴安杜鹃,LFD,2015,5,17,137,0.0,0
兴安杜鹃,LFD,2005,5,18,138,0.0,0
兴安杜鹃,LFD,2010,5,18,138,0.0,0
兴安杜鹃,LFD,2011,5,18,138,0.0,0
兴安杜鹃,LFD,2012,5,18,139,1.0,0
兴安杜鹃,LFD,1984,5,19,140,2.0,0
刺榆,LFD,2009,5,14,134,4.0,0
刺榆,LFD,2017,5,18,138,1.0,0
刺榆,LFD,2014,5,18,138,1.0,0
刺榆,LFD,1985,5,19,139,1.0,0
刺榆,LFD,2004,5,18,139,1.0,0
刺榆,LFD,2013,5,21,141,2.0,0
刺榆,LFD,2006,5,23,143,2.0,0
刺榆,LFD,2015,5,24,144,1.0,0
刺榆,LFD,2012,5,24,145,1.0,0
刺榆,LFD,2007,5,26,146,2.0,0
刺榆,LFD,1979,5,28,148,0.0,0
刺榆,LFD,1983,5,28,148,0.0,0
刺榆,LFD,1984,5,27,148,0.0,0
刺榆,LFD,2003,5,29,149,1.0,0
刺榆,LFD,2005,5,29,149,1.0,0
刺榆,LFD,1963,5,30,150,1.0,0
刺榆,LFD,1974,5,30,150,1.0,0
刺榆,LFD,1973,5,31,151,1.0,0
刺榆,LFD,2010,6,1,152,1.0,0
刺榆,LFD,1975,6,2,153,1.0,0
刺榆,LFD,2011,6,2,153,1.0,0
刺榆,LFD,1986,6,6,157,4.0,0
刺榆,LFD,1965,6,9,160,7.0,0
刺玫蔷薇,LFD,2018,6,15,166,4.0,0
刺玫蔷薇,LFD,1975,6,16,167,3.0,0
刺玫蔷薇,LFD,2017,6,19,170,4.0,0
刺玫蔷薇,LFD,1979,6,26,177,3.0,0
刺玫蔷薇,LFD,1985,6,28,179,2.0,0
刺玫蔷薇,LFD,1965,6,29,180,1.0,0
刺玫蔷薇,LFD,1988,6,29,181,1.0,0
刺玫蔷薇,LFD,1986,7,1,182,1.0,0
刺玫蔷薇,LFD,1987,7,1,182,1.0,0
刺玫蔷薇,LFD,1983,7,3,184,2.0,0
刺玫蔷薇,LFD,1984,7,3,185,3.0,0
华北卫矛,LFD,2014,6,16,167,2.0,0
华北卫矛,LFD,2018,6,18,169,2.0,0
华北卫矛,LFD,2003,6,18,169,2.0,0
华北卫矛,LFD,2009,6,24,175,1.0,0
华北卫矛,LFD,2013,6,25,176,0.0,0
华北卫矛,LFD,2010,6,25,176,0.0,0
华北卫矛,LFD,2007,6,25,176,0.0,0
华北卫矛,LFD,2016,6,25,177,1.0,0
华北卫矛,LFD,2008,6,25,177,1.0,0
华北卫矛,LFD,2017,6,27,178,1.0,0
华北卫矛,LFD,2006,6,27,178,1.0,0
华北卫矛,LFD,2015,6,28,179,1.0,0
华北卫矛,LFD,2012,6,28,180,1.0,0
华北卫矛,LFD,1985,6,29,180,1.0,0
华北卫矛,LFD,2005,6,30,181,1.0,0
华北卫矛,LFD,1986,7,1,182,1.0,0
华北卫矛,LFD,1965,7,1,182,1.0,0
华北卫矛,LFD,1987,7,6,187,1.0,0
华北卫矛,LFD,1984,7,5,187,1.0,0
华北卫矛,LFD,2011,7,7,188,1.0,0
华北卫矛,LFD,1988,7,11,193,6.0,1
单瓣黄刺玫,LFD,2008,5,24,145,1.0,0
单瓣黄刺玫,LFD,2003,5,26,146,0.0,0
单瓣黄刺玫,LFD,2009,5,26,146,0.0,0
单瓣黄刺玫,LFD,2018,5,26,146,0.0,0
单瓣黄刺玫,LFD,2004,5,30,151,2.0,0
单瓣黄刺玫,LFD,2006,6,2,153,0.0,0
单瓣黄刺玫,LFD,2007,6,2,153,0.0,0
单瓣黄刺玫,LFD,2017,6,2,153,0.0,0
单瓣黄刺玫,LFD,2005,6,6,157,4.0,0
单瓣黄刺玫,LFD,2010,6,10,161,8.0,1
南蛇藤,LFD,2018,6,9,160,8.0,0
南蛇藤,LFD,2015,6,14,165,5.0,0
南蛇藤,LFD,1979,6,17,168,6.0,0
南蛇藤,LFD,1984,6,22,174,2.0,0
南蛇藤,LFD,1985,6,24,175,1.0,0
南蛇藤,LFD,1983,6,25,176,1.0,0
南蛇藤,LFD,1965,6,26,177,2.0,0
南蛇藤,LFD,1986,7,3,184,7.0,0
南蛇藤,LFD,1978,7,10,191,7.0,0
南蛇藤,LFD,1987,7,13,194,10.0,1
卫矛,LFD,2003,5,18,138,6.0,0
卫矛,LFD,2014,5,20,140,4.0,0
卫矛,LFD,2009,5,24,144,1.0,0
卫矛,LFD,2017,5,24,144,1.0,0
卫矛,LFD,2008,5,24,145,1.0,0
卫矛,LFD,2013,5,27,147,2.0,0
卫矛,LFD,2006,5,28,148,1.0,0
卫矛,LFD,2004,5,28,149,1.0,0
卫矛,LFD,2007,5,30,150,1.0,0
卫矛,LFD,2015,5,31,151,1.0,0
卫矛,LFD,2005,6,1,152,1.0,0
卫矛,LFD,2012,6,1,153,1.0,0
卫矛,LFD,2018,6,2,153,1.0,0
卫矛,LFD,2010,6,3,154,1.0,0
卫矛,LFD,2011,6,6,157,4.0,0
叶底珠,LFD,2008,6,23,175,4.0,0
叶底珠,LFD,2006,6,25,176,3.0,0
叶底珠,LFD,2005,6,28,179,3.0,0
叶底珠,LFD,1983,6,30,181,2.0,0
叶底珠,LFD,1985,7,2,183,1.0,0
叶底珠,LFD,2018,7,2,183,1.0,0
叶底珠,LFD,2003,7,3,184,1.0,0
叶底珠,LFD,2012,7,7,189,5.0,0
叶底珠,LFD,2010,7,9,190,5.0,0
叶底珠,LFD,2007,7,14,195,5.0,0
叶底珠,LFD,2009,7,19,200,10.0,0
叶底珠,LFD,2011,7,30,211,2.0,0
叶底珠,LFD,1963,7,31,212,1.0,0
叶底珠,LFD,1987,8,1,213,2.0,0
土庄绣线菊,LFD,2018,5,24,144,2.0,0
土庄绣线菊,LFD,2009,5,24,144,2.0,0
土庄绣线菊,LFD,2008,5,25,146,2.0,0
土庄绣线菊,LFD,2017,5,28,148,2.0,0
土庄绣线菊,LFD,2012,5,28,149,2.0,0
土庄绣线菊,LFD,2013,5,31,151,1.0,0
土庄绣线菊,LFD,2006,5,31,151,1.0,0
土庄绣线菊,LFD,2007,6,1,152,1.0,0
土庄绣线菊,LFD,1985,6,1,152,1.0,0
土庄绣线菊,LFD,2004,6,1,153,1.0,0
土庄绣线菊,LFD,2014,6,2,153,1.0,0
土庄绣线菊,LFD,2010,6,3,154,1.0,0
土庄绣线菊,LFD,1984,6,2,154,1.0,0
土庄绣线菊,LFD,2005,6,5,156,1.0,0
土庄绣线菊,LFD,2011,6,6,157,1.0,0
土庄绣线菊,LFD,1983,6,6,157,1.0,0
土庄绣线菊,LFD,1986,6,10,161,4.0,0
小叶丁香,LFD,2003,5,30,150,4.0,0
小叶丁香,LFD,2018,6,2,153,2.0,0
小叶丁香,LFD,2009,6,3,154,1.0,0
小叶丁香,LFD,2006,6,4,155,1.0,0
小叶丁香,LFD,2008,6,3,155,1.0,0
小叶丁香,LFD,2004,6,4,156,1.0,0
小叶丁香,LFD,2005,6,10,161,0.0,0
小叶丁香,LFD,2007,6,10,161,0.0,0
小叶丁香,LFD,2017,6,10,161,0.0,0
小叶丁香,LFD,2010,6,11,162,1.0,0
小叶丁香,LFD,1987,6,20,171,10.0,0
小叶锦鸡儿,LFD,2018,6,1,152,5.0,0
小叶锦鸡儿,LFD,1984,6,4,156,2.0,0
小叶锦鸡儿,LFD,1973,6,6,157,1.0,0
小叶锦鸡儿,LFD,1986,6,7,158,1.0,0
小叶锦鸡儿,LFD,1988,6,6,158,1.0,0
小叶锦鸡儿,LFD,1979,6,8,159,0.0,0
小叶锦鸡儿,LFD,1983,6,8,159,0.0,0
小叶锦鸡儿,LFD,1987,6,8,159,0.0,0
小叶锦鸡儿,LFD,1978,6,11,162,3.0,0
小叶锦鸡儿,LFD,2017,6,11,162,3.0,0
小叶锦鸡儿,LFD,1974,6,15,166,4.0,0
山杏,LFD,2008,4,28,119,4.0,0
山杏,LFD,2014,4,30,120,3.0,0
山杏,LFD,1983,5,3,123,2.0,0
山杏,LFD,2018,5,5,125,0.0,0
山杏,LFD,2009,5,5,125,0.0,0
山杏,LFD,2017,5,5,125,0.0,0
山杏,LFD,1975,5,5,125,0.0,0
山杏,LFD,2003,5,8,128,2.0,0
山杏,LFD,1985,5,9,129,1.0,0
山杏,LFD,2004,5,9,130,1.0,0
山杏,LFD,1987,5,11,131,1.0,0
山杏,LFD,2007,5,12,132,1.0,0
山杏,LFD,2012,5,12,133,1.0,0
山杏,LFD,2013,5,14,134,0.0,0
山杏,LFD,2011,5,14,134,0.0,0
山杏,LFD,2006,5,14,134,0.0,0
山杏,LFD,1986,5,15,135,1.0,0
山杏,LFD,1973,5,16,136,0.0,0
山杏,LFD,1974,5,16,136,0.0,0
山杏,LFD,1988,5,15,136,0.0,0
山杏,LFD,1965,5,16,136,0.0,0
山杏,LFD,2005,5,17,137,1.0,0
山杏,LFD,1978,5,18,138,1.0,0
山杏,LFD,1984,5,18,139,2.0,0
山杏,LFD,2010,5,23,143,4.0,0
山杏,LFD,1979,5,25,145,6.0,1
山桃稠李,LFD,2008,5,11,132,6.0,1
山桃稠李,LFD,2007,5,17,137,1.0,0
山桃稠李,LFD,1985,5,18,138,0.0,0
山桃稠李,LFD,2004,5,17,138,0.0,0
山桃稠李,LFD,2009,5,18,138,0.0,0
山桃稠李,LFD,2017,5,18,138,0.0,0
山桃稠李,LFD,2006,5,21,141,3.0,0
山桃稠李,LFD,1983,5,24,144,1.0,0
山桃稠李,LFD,2018,5,24,144,1.0,0
山桃稠李,LFD,1984,5,24,145,1.0,0
山桃稠李,LFD,1987,5,26,146,0.0,0
山桃稠李,LFD,2005,5,26,146,0.0,0
山桃稠李,LFD,2010,5,26,146,0.0,0
山桃稠李,LFD,1986,5,30,150,4.0,0
山梨,LFD,2008,4,28,119,4.0,0
山梨,LFD,2014,5,1,121,2.0,0
山梨,LFD,2018,5,3,123,3.0,0
山梨,LFD,2017,5,6,126,3.0,0
山梨,LFD,1975,5,6,126,3.0,0
山梨,LFD,2003,5,9,129,3.0,0
山梨,LFD,2004,5,9,130,3.0,0
山梨,LFD,2007,5,13,133,3.0,0
山梨,LFD,2006,5,15,135,1.0,0
山梨,LFD,2013,5,16,136,0.0,0
山梨,LFD,1973,5,16,136,0.0,0
山梨,LFD,2012,5,15,136,0.0,0
山梨,LFD,2009,5,17,137,1.0,0
山梨,LFD,1983,5,18,138,1.0,0
山梨,LFD,1978,5,19,139,1.0,0
山梨,LFD,2005,5,19,139,1.0,0
山梨,LFD,1988,5,19,140,1.0,0
山梨,LFD,1987,5,20,140,1.0,0
山梨,LFD,2010,5,22,142,2.0,0
山梨,LFD,2011,5,23,143,1.0,0
山梨,LFD,1965,5,24,144,2.0,0
山梨,LFD,1979,5,28,148,4.0,0
山梨,LFD,1984,5,28,149,4.0,0
山梨,LFD,1974,6,2,153,5.0,1
山楂,LFD,2018,5,25,145,0.0,0
山楂,LFD,2009,5,25,145,0.0,0
山楂,LFD,2008,5,24,145,0.0,0
山楂,LFD,2003,5,26,146,1.0,0
山楂,LFD,1985,5,28,148,1.0,0
山楂,LFD,2017,5,28,148,1.0,0
山楂,LFD,1975,5,29,149,1.0,0
山楂,LFD,2004,5,30,151,2.0,0
山楂,LFD,1963,6,1,152,1.0,0
山楂,LFD,1984,6,1,153,1.0,0
山楂,LFD,1983,6,2,153,1.0,0
山楂,LFD,2005,6,3,154,1.0,0
山楂,LFD,2006,6,3,154,1.0,0
山楂,LFD,2007,6,4,155,1.0,0
山楂,LFD,2010,6,5,156,1.0,0
山楂,LFD,1986,6,6,157,1.0,0
山楂,LFD,1988,6,5,157,1.0,0
山楂,LFD,1965,6,12,163,6.0,0
山楂,LFD,1987,6,14,165,8.0,0
山槐,LFD,2003,7,4,185,7.0,1
山槐,LFD,2008,7,8,190,5.0,0
山槐,LFD,2007,7,11,192,5.0,0
山槐,LFD,2006,7,16,197,1.0,0
山槐,LFD,2017,7,16,197,1.0,0
山槐,LFD,2012,7,16,198,1.0,0
山槐,LFD,2010,7,19,200,3.0,0
山槐,LFD,2005,7,22,203,4.0,0
山槐,LFD,1986,7,26,207,2.0,0
山槐,LFD,1988,7,26,208,1.0,0
山槐,LFD,1987,7,28,209,1.0,0
山槐,LFD,1984,7,28,210,1.0,0
山槐,LFD,1979,7,30,211,2.0,0
山槐,LFD,1978,8,1,213,3.0,0
山皂角,LFD,2018,6,9,160,8.0,1
山皂角,LFD,2009,6,15,166,2.0,0
山皂角,LFD,2004,6,16,168,1.0,0
山皂角,LFD,2013,6,17,168,1.0,0
山皂角,LFD,2010,6,18,169,1.0,0
山皂角,LFD,2014,6,18,169,1.0,0
山皂角,LFD,2003,6,20,171,1.0,0
山皂角,LFD,2017,6,20,171,1.0,0
山皂角,LFD,2007,6,21,172,1.0,0
山皂角,LFD,2011,6,24,175,3.0,0
山皂角,LFD,2006,6,26,177,3.0,0
山皂角,LFD,2005,6,29,180,0.0,0
山皂角,LFD,2008,6,28,180,0.0,0
山皂角,LFD,2012,6,28,180,0.0,0
山荆子,LFD,2008,5,12,133,4.0,1
山荆子,LFD,2007,5,15,135,2.0,0
山荆子,LFD,2014,5,17,137,1.0,0
山荆子,LFD,2018,5,18,138,0.0,0
山荆子,LFD,2009,5,18,138,0.0,0
山荆子,LFD,1985,5,18,138,0.0,0
山荆子,LFD,2017,5,18,138,0.0,0
山荆子,LFD,2004,5,20,141,3.0,0
山荆子,LFD,2013,5,24,144,0.0,0
山荆子,LFD,1963,5,24,144,0.0,0
山荆子,LFD,1983,5,24,144,0.0,0
山荆子,LFD,2012,5,25,146,1.0,0
山荆子,LFD,2006,5,26,146,1.0,0
山荆子,LFD,2011,5,27,147,1.0,0
山荆子,LFD,1988,5,27,148,0.0,0
山荆子,LFD,1986,5,28,148,0.0,0
山荆子,LFD,2005,5,28,148,0.0,0
山荆子,LFD,1987,5,30,150,1.0,0
山荆子,LFD,2010,5,30,150,1.0,0
山荆子,LFD,1965,5,31,151,1.0,0
山荆子,LFD,1984,6,1,153,3.0,0
山荆子,LFD,2015,6,7,158,7.0,1
山葡萄,LFD,2009,5,18,138,5.0,0
山葡萄,LFD,2008,5,22,143,0.0,0
山葡萄,LFD,2012,5,22,143,0.0,0
山葡萄,LFD,2014,5,23,143,0.0,0
山葡萄,LFD,2006,5,29,149,2.0,0
山葡萄,LFD,2013,5,29,149,2.0,0
山葡萄,LFD,2007,5,31,151,2.0,0
山葡萄,LFD,2018,6,2,153,4.0,0
山葡萄,LFD,2004,6,9,161,1.0,0
山葡萄,LFD,2005,6,10,161,1.0,0
山葡萄,LFD,2017,6,11,162,1.0,0
山葡萄,LFD,2010,6,12,163,1.0,0
山葡萄,LFD,2011,6,13,164,1.0,0
山葡萄,LFD,1988,6,13,165,2.0,0
山葡萄,LFD,2003,6,17,168,4.0,0
山葡萄,LFD,1987,6,23,174,9.0,1
接骨木,LFD,2004,5,18,139,1.0,0
接骨木,LFD,2009,5,20,140,1.0,0
接骨木,LFD,1975,5,20,140,1.0,0
接骨木,LFD,2014,5,22,142,2.0,0
接骨木,LFD,2018,5,22,142,2.0,0
接骨木,LFD,2015,5,24,144,0.0,0
接骨木,LFD,1985,5,24,144,0.0,0
接骨木,LFD,2017,5,24,144,0.0,0
接骨木,LFD,1987,5,25,145,1.0,0
接骨木,LFD,1983,5,27,147,0.0,0
接骨木,LFD,2013,5,27,147,0.0,0
接骨木,LFD,2012,5,26,147,0.0,0
接骨木,LFD,2006,5,30,150,1.0,0
接骨木,LFD,1984,5,30,151,1.0,0
接骨木,LFD,2005,5,31,151,1.0,0
接骨木,LFD,2007,6,1,152,1.0,0
接骨木,LFD,2011,6,3,154,2.0,0
接骨木,LFD,2010,6,4,155,1.0,0
接骨木,LFD,2008,6,4,156,2.0,0
接骨木,LFD,1974,6,7,158,2.0,0
接骨木,LFD,1965,6,9,160,4.0,0
接骨木,LFD,1986,6,14,165,4.0,0
接骨木,LFD,1973,6,16,167,2.0,0
接骨木,LFD,1988,6,17,169,4.0,0
接骨木,LFD,2003,6,22,173,6.0,1
文冠果,LFD,2003,5,22,142,3.0,0
文冠果,LFD,2008,5,22,143,2.0,0
文冠果,LFD,2009,5,25,145,2.0,0
文冠果,LFD,2014,5,27,147,1.0,0
文冠果,LFD,2012,5,26,147,1.0,0
文冠果,LFD,2004,5,27,148,1.0,0
文冠果,LFD,2013,5,30,150,2.0,0
文冠果,LFD,2006,5,31,151,2.0,0
文冠果,LFD,1987,6,2,153,2.0,0
文冠果,LFD,2010,6,3,154,2.0,0
文冠果,LFD,1985,6,5,156,1.0,0
文冠果,LFD,1979,6,5,156,1.0,0
文冠果,LFD,2007,6,6,157,1.0,0
文冠果,LFD,2011,6,6,157,1.0,0
文冠果,LFD,1984,6,11,163,2.0,0
文冠果,LFD,1983,6,13,164,1.0,0
文冠果,LFD,1986,6,14,165,2.0,0
文冠果,LFD,1988,6,15,167,2.0,0
文冠果,LFD,1978,6,18,169,4.0,0
文冠果,LFD,2005,6,25,176,9.0,1
早锦带花,LFD,2003,5,22,142,4.0,0
早锦带花,LFD,2018,5,25,145,1.0,0
早锦带花,LFD,2004,5,25,146,1.0,0
早锦带花,LFD,2017,5,26,146,1.0,0
早锦带花,LFD,2008,5,26,147,1.0,0
早锦带花,LFD,2009,6,1,152,4.0,0
早锦带花,LFD,2015,6,3,154,2.0,0
早锦带花,LFD,2006,6,5,156,2.0,0
早锦带花,LFD,2007,6,7,158,4.0,0
旱柳,LFD,1983,5,2,122,0.0,0
旱柳,LFD,2008,5,1,122,0.0,0
旱柳,LFD,2009,5,2,122,0.0,0
旱柳,LFD,2004,5,3,124,1.0,0
旱柳,LFD,2007,5,4,124,1.0,0
旱柳,LFD,2018,5,5,125,1.0,0
旱柳,LFD,1964,5,7,128,1.0,0
旱柳,LFD,1978,5,9,129,1.0,0
旱柳,LFD,2006,5,9,129,1.0,0
旱柳,LFD,1979,5,10,130,1.0,0
旱柳,LFD,1984,5,9,130,1.0,0
旱柳,LFD,2005,5,11,131,1.0,0
旱柳,LFD,1965,5,15,135,4.0,0
旱柳,LFD,2010,5,16,136,5.0,0
暖木条荚蒾,LFD,2018,5,21,141,2.0,0
暖木条荚蒾,LFD,2009,5,21,141,2.0,0
暖木条荚蒾,LFD,2003,5,23,143,1.0,0
暖木条荚蒾,LFD,2004,5,22,143,1.0,0
暖木条荚蒾,LFD,2014,5,24,144,1.0,0
暖木条荚蒾,LFD,2017,5,24,144,1.0,0
暖木条荚蒾,LFD,1975,5,25,145,1.0,0
暖木条荚蒾,LFD,2008,5,25,146,1.0,0
暖木条荚蒾,LFD,1985,5,27,147,0.0,0
暖木条荚蒾,LFD,2015,5,27,147,0.0,0
暖木条荚蒾,LFD,1983,5,27,147,0.0,0
暖木条荚蒾,LFD,2013,5,29,149,2.0,0
暖木条荚蒾,LFD,2007,5,29,149,2.0,0
暖木条荚蒾,LFD,2010,5,31,151,1.0,0
暖木条荚蒾,LFD,1979,6,1,152,0.0,0
暖木条荚蒾,LFD,1987,6,1,152,0.0,0
暖木条荚蒾,LFD,2005,6,1,152,0.0,0
暖木条荚蒾,LFD,2011,6,2,153,1.0,0
暖木条荚蒾,LFD,1986,6,2,153,1.0,0
暖木条荚蒾,LFD,1978,6,3,154,1.0,0
暖木条荚蒾,LFD,2012,6,3,155,1.0,0
暖木条荚蒾,LFD,1988,6,4,156,2.0,0
暖木条荚蒾,LFD,1984,6,6,158,2.0,0
暖木条荚蒾,LFD,1965,6,7,158,2.0,0
暴马丁香,LFD,2008,6,6,158,9.0,0
暴马丁香,LFD,2014,6,15,166,2.0,0
暴马丁香,LFD,2003,6,16,167,1.0,0
暴马丁香,LFD,2018,6,17,168,0.0,0
暴马丁香,LFD,2012,6,16,168,0.0,0
暴马丁香,LFD,1988,6,16,168,0.0,0
暴马丁香,LFD,2004,6,17,169,1.0,0
暴马丁香,LFD,2013,6,20,171,2.0,0
暴马丁香,LFD,2007,6,21,172,1.0,0
暴马丁香,LFD,1985,6,22,173,1.0,0
暴马丁香,LFD,2009,6,22,173,1.0,0
暴马丁香,LFD,1975,6,24,175,2.0,0
暴马丁香,LFD,2017,6,24,175,2.0,0
暴马丁香,LFD,2016,6,25,177,1.0,0
暴马丁香,LFD,2010,6,26,177,1.0,0
暴马丁香,LFD,1965,6,27,178,1.0,0
暴马丁香,LFD,1979,6,27,178,1.0,0
暴马丁香,LFD,2005,6,28,179,1.0,0
暴马丁香,LFD,2011,6,29,180,1.0,0
暴马丁香,LFD,1984,6,28,180,1.0,0
暴马丁香,LFD,2006,7,1,182,2.0,0
暴马丁香,LFD,1987,7,5,186,4.0,0
暴马丁香,LFD,1983,7,6,187,5.0,0
木通马兜铃,LFD,2014,5,17,137,3.0,0
木通马兜铃,LFD,2008,5,17,138,2.0,0
木通马兜铃,LFD,2003,5,20,140,1.0,0
木通马兜铃,LFD,2018,5,20,140,1.0,0
木通马兜铃,LFD,2009,5,21,141,1.0,0
木通马兜铃,LFD,2004,5,23,144,3.0,0
木通马兜铃,LFD,2006,5,27,147,2.0,0
木通马兜铃,LFD,2013,5,27,147,2.0,0
木通马兜铃,LFD,2007,5,29,149,2.0,0
木通马兜铃,LFD,2012,5,30,151,2.0,0
木通马兜铃,LFD,2005,6,2,153,2.0,0
木通马兜铃,LFD,2010,6,4,155,2.0,0
木通马兜铃,LFD,2011,6,4,155,2.0,0
木通马兜铃,LFD,2017,6,6,157,2.0,0
李,LFD,2003,5,11,131,4.0,0
李,LFD,1983,5,14,134,2.0,0
李,LFD,1986,5,15,135,1.0,0
李,LFD,2004,5,15,136,1.0,0
李,LFD,2006,5,17,137,1.0,0
李,LFD,1985,5,18,138,0.0,0
李,LFD,2017,5,18,138,0.0,0
李,LFD,2018,5,18,138,0.0,0
李,LFD,1987,5,20,140,2.0,0
李,LFD,1984,5,23,144,4.0,0
李,LFD,2005,5,27,147,3.0,0
李,LFD,1965,5,29,149,5.0,1
松东锦鸡儿,LFD,2018,5,16,136,8.0,0
松东锦鸡儿,LFD,2017,5,18,138,6.0,0
松东锦鸡儿,LFD,1983,5,24,144,3.0,0
松东锦鸡儿,LFD,2004,5,26,147,0.0,0
松东锦鸡儿,LFD,2009,5,27,147,0.0,0
松东锦鸡儿,LFD,2015,5,27,147,0.0,0
松东锦鸡儿,LFD,1986,5,28,148,1.0,0
松东锦鸡儿,LFD,1987,6,1,152,4.0,0
松东锦鸡儿,LFD,1984,6,1,153,3.0,0
松东锦鸡儿,LFD,1988,6,4,156,4.0,0
树锦鸡儿,LFD,2018,5,20,140,5.0,0
树锦鸡儿,LFD,2007,5,22,142,3.0,0
树锦鸡儿,LFD,2009,5,25,145,2.0,0
树锦鸡儿,LFD,2003,5,25,145,2.0,0
树锦鸡儿,LFD,2014,5,27,147,2.0,0
树锦鸡儿,LFD,2008,5,26,147,2.0,0
树锦鸡儿,LFD,2004,5,28,149,2.0,0
树锦鸡儿,LFD,2012,5,29,150,1.0,0
树锦鸡儿,LFD,1975,5,31,151,1.0,0
树锦鸡儿,LFD,2006,6,1,152,2.0,0
树锦鸡儿,LFD,2010,6,3,154,2.0,0
树锦鸡儿,LFD,2013,6,4,155,1.0,0
树锦鸡儿,LFD,1973,6,5,156,1.0,0
树锦鸡儿,LFD,2005,6,5,156,1.0,0
树锦鸡儿,LFD,1979,6,6,157,1.0,0
树锦鸡儿,LFD,1985,6,6,157,1.0,0
树锦鸡儿,LFD,1983,6,7,158,1.0,0
树锦鸡儿,LFD,2011,6,7,158,1.0,0
树锦鸡儿,LFD,1984,6,7,159,1.0,0
树锦鸡儿,LFD,1978,6,10,161,2.0,0
树锦鸡儿,LFD,1974,6,12,163,2.0,0
树锦鸡儿,LFD,1965,6,12,163,2.0,0
桑树,LFD,2008,5,17,138,8.0,1
桑树,LFD,2014,5,22,142,4.0,0
桑树,LFD,2009,5,26,146,1.0,0
桑树,LFD,2004,5,26,147,0.0,0
桑树,LFD,2012,5,26,147,0.0,0
